timestamp_utc,loop,leg,step,tick,phase,drone_1_x,drone_1_y,drone_1_z,drone_1_target_x,drone_1_target_y,drone_2_x,drone_2_y,drone_2_z,drone_2_target_x,drone_2_target_y,drone_3_x,drone_3_y,drone_3_z,drone_3_target_x,drone_3_target_y,minimum_3d_separation_m,safety_status
2026-07-22T00:55:32.273592+00:00,1,1,0,1,safe_continuous_overlapping_surveillance,-52.0,-38.0,13.03,-44.0,-8.0,-28.0,12.0,17.52,36.0,8.0,28.0,-36.0,21.532,62.0,-8.0,55.64,SAFE
2026-07-22T00:55:33.813640+00:00,1,1,1,2,safe_continuous_overlapping_surveillance,-51.992,-37.97,13.06,-44.0,-8.0,-27.935,11.996,17.535,36.0,8.0,28.035,-35.972,21.518,62.0,-8.0,55.64,SAFE
2026-07-22T00:55:35.572719+00:00,1,1,2,3,safe_continuous_overlapping_surveillance,-51.968,-37.88,13.09,-44.0,-8.0,-27.743,11.984,17.548,36.0,8.0,28.136,-35.888,21.502,62.0,-8.0,55.62,SAFE
2026-07-22T00:55:37.173610+00:00,1,1,3,4,safe_continuous_overlapping_surveillance,-51.929,-37.733,13.119,-44.0,-8.0,-27.429,11.964,17.559,36.0,8.0,28.303,-35.75,21.485,62.0,-8.0,55.59,SAFE
2026-07-22T00:55:38.674472+00:00,1,1,4,5,safe_continuous_overlapping_surveillance,-51.875,-37.531,13.148,-44.0,-8.0,-26.999,11.937,17.569,36.0,8.0,28.532,-35.562,21.467,62.0,-8.0,55.55,SAFE
2026-07-22T00:55:40.228709+00:00,1,1,5,6,safe_continuous_overlapping_surveillance,-51.807,-37.276,13.177,-44.0,-8.0,-26.456,11.903,17.578,36.0,8.0,28.821,-35.324,21.447,62.0,-8.0,55.5,SAFE
2026-07-22T00:55:42.096919+00:00,1,1,6,7,safe_continuous_overlapping_surveillance,-51.726,-36.971,13.206,-44.0,-8.0,-25.805,11.863,17.585,36.0,8.0,29.166,-35.04,21.427,62.0,-8.0,55.46,SAFE
2026-07-22T00:55:43.928486+00:00,1,1,7,8,safe_continuous_overlapping_surveillance,-51.632,-36.618,13.234,-44.0,-8.0,-25.052,11.816,17.591,36.0,8.0,29.566,-34.71,21.405,62.0,-8.0,55.42,SAFE
2026-07-22T00:55:45.718935+00:00,1,1,8,9,safe_continuous_overlapping_surveillance,-51.525,-36.22,13.261,-44.0,-8.0,-24.202,11.763,17.596,36.0,8.0,30.018,-34.338,21.383,62.0,-8.0,55.39,SAFE
2026-07-22T00:55:47.460088+00:00,1,1,9,10,safe_continuous_overlapping_surveillance,-51.407,-35.778,13.288,-44.0,-8.0,-23.259,11.704,17.598,36.0,8.0,30.519,-33.926,21.359,62.0,-8.0,55.37,SAFE
2026-07-22T00:55:49.276840+00:00,1,1,10,11,safe_continuous_overlapping_surveillance,-51.279,-35.295,13.314,-44.0,-8.0,-22.229,11.639,17.6,36.0,8.0,31.066,-33.475,21.335,62.0,-8.0,55.36,SAFE
2026-07-22T00:55:51.022549+00:00,1,1,11,12,safe_continuous_overlapping_surveillance,-51.139,-34.773,13.339,-44.0,-8.0,-21.115,11.57,17.6,36.0,8.0,31.658,-32.988,21.309,62.0,-8.0,55.38,SAFE
2026-07-22T00:55:52.789030+00:00,1,1,12,13,safe_continuous_overlapping_surveillance,-50.99,-34.214,13.363,-44.0,-8.0,-19.923,11.495,17.598,36.0,8.0,32.291,-32.466,21.283,62.0,-8.0,55.43,SAFE
2026-07-22T00:55:54.603163+00:00,1,1,13,14,safe_continuous_overlapping_surveillance,-50.832,-33.621,13.387,-44.0,-8.0,-18.658,11.416,17.595,36.0,8.0,32.963,-31.913,21.256,62.0,-8.0,55.51,SAFE
2026-07-22T00:55:56.362135+00:00,1,1,14,15,safe_continuous_overlapping_surveillance,-50.666,-32.996,13.409,-44.0,-8.0,-17.325,11.333,17.59,36.0,8.0,33.671,-31.33,21.229,62.0,-8.0,55.62,SAFE
2026-07-22T00:55:58.096361+00:00,1,1,15,16,safe_continuous_overlapping_surveillance,-50.491,-32.342,13.43,-44.0,-8.0,-15.929,11.246,17.584,36.0,8.0,34.413,-30.719,21.201,62.0,-8.0,55.78,SAFE
2026-07-22T00:55:59.752987+00:00,1,1,16,17,safe_continuous_overlapping_surveillance,-50.309,-31.66,13.451,-44.0,-8.0,-14.474,11.155,17.577,36.0,8.0,35.186,-30.082,21.172,62.0,-8.0,55.98,SAFE
2026-07-22T00:56:01.652429+00:00,1,1,17,18,safe_continuous_overlapping_surveillance,-50.121,-30.952,13.47,-44.0,-8.0,-12.965,11.06,17.568,36.0,8.0,35.987,-29.422,21.144,62.0,-8.0,56.24,SAFE
2026-07-22T00:56:03.400087+00:00,1,1,18,19,safe_continuous_overlapping_surveillance,-49.926,-30.222,13.488,-44.0,-8.0,-11.407,10.963,17.557,36.0,8.0,36.815,-28.741,21.114,62.0,-8.0,56.54,SAFE
2026-07-22T00:56:05.077876+00:00,1,1,19,20,safe_continuous_overlapping_surveillance,-49.726,-29.472,13.505,-44.0,-8.0,-9.806,10.863,17.546,36.0,8.0,37.666,-28.04,21.085,62.0,-8.0,56.89,SAFE
2026-07-22T00:56:06.895282+00:00,1,1,20,21,safe_continuous_overlapping_surveillance,-49.521,-28.703,13.52,-44.0,-8.0,-8.166,10.76,17.532,36.0,8.0,38.537,-27.322,21.055,62.0,-8.0,57.3,SAFE
2026-07-22T00:56:08.691876+00:00,1,1,21,22,safe_continuous_overlapping_surveillance,-49.311,-27.918,13.535,-44.0,-8.0,-6.491,10.656,17.518,36.0,8.0,39.427,-26.59,21.025,62.0,-8.0,57.77,SAFE
2026-07-22T00:56:10.617688+00:00,1,1,22,23,safe_continuous_overlapping_surveillance,-49.098,-27.119,13.548,-44.0,-8.0,-4.787,10.549,17.502,36.0,8.0,40.332,-25.844,20.995,62.0,-8.0,58.07,SAFE
2026-07-22T00:56:12.495959+00:00,1,1,23,24,safe_continuous_overlapping_surveillance,-48.882,-26.309,13.559,-44.0,-8.0,-3.059,10.441,17.485,36.0,8.0,41.25,-25.088,20.965,62.0,-8.0,56.9,SAFE
2026-07-22T00:56:14.423036+00:00,1,1,24,25,safe_continuous_overlapping_surveillance,-48.664,-25.49,13.569,-44.0,-8.0,-1.311,10.332,17.467,36.0,8.0,42.178,-24.324,20.935,62.0,-8.0,55.72,SAFE
2026-07-22T00:56:16.186240+00:00,1,1,25,26,safe_continuous_overlapping_surveillance,-48.444,-24.664,13.578,-44.0,-8.0,0.451,10.222,17.447,36.0,8.0,43.115,-23.553,20.905,62.0,-8.0,54.52,SAFE
2026-07-22T00:56:17.879859+00:00,1,1,26,27,safe_continuous_overlapping_surveillance,-48.222,-23.833,13.585,-44.0,-8.0,2.223,10.111,17.427,36.0,8.0,44.056,-22.777,20.876,62.0,-8.0,53.32,SAFE
2026-07-22T00:56:19.627647+00:00,1,1,27,28,safe_continuous_overlapping_surveillance,-48.0,-23.0,13.591,-44.0,-8.0,4.0,10.0,17.405,36.0,8.0,45.0,-22.0,20.847,62.0,-8.0,52.12,SAFE
2026-07-22T00:56:21.626967+00:00,1,1,28,29,safe_continuous_overlapping_surveillance,-47.778,-22.167,13.596,-44.0,-8.0,5.777,9.889,17.383,36.0,8.0,45.944,-21.223,20.818,62.0,-8.0,50.92,SAFE
2026-07-22T00:56:23.513678+00:00,1,1,29,30,safe_continuous_overlapping_surveillance,-47.556,-21.336,13.598,-44.0,-8.0,7.549,9.778,17.359,36.0,8.0,46.885,-20.447,20.79,62.0,-8.0,49.73,SAFE
2026-07-22T00:56:25.325692+00:00,1,1,30,31,safe_continuous_overlapping_surveillance,-47.336,-20.51,13.6,-44.0,-8.0,9.311,9.668,17.335,36.0,8.0,47.822,-19.676,20.762,62.0,-8.0,48.54,SAFE
2026-07-22T00:56:27.269730+00:00,1,1,31,32,safe_continuous_overlapping_surveillance,-47.118,-19.691,13.6,-44.0,-8.0,11.059,9.559,17.309,36.0,8.0,48.75,-18.912,20.734,62.0,-8.0,47.36,SAFE
2026-07-22T00:56:28.883709+00:00,1,1,32,33,safe_continuous_overlapping_surveillance,-46.902,-18.881,13.598,-44.0,-8.0,12.787,9.451,17.283,36.0,8.0,49.668,-18.156,20.708,62.0,-8.0,46.2,SAFE
2026-07-22T00:56:30.761984+00:00,1,1,33,34,safe_continuous_overlapping_surveillance,-46.689,-18.082,13.595,-44.0,-8.0,14.491,9.344,17.256,36.0,8.0,50.573,-17.41,20.682,62.0,-8.0,45.05,SAFE
2026-07-22T00:56:32.647570+00:00,1,1,34,35,safe_continuous_overlapping_surveillance,-46.479,-17.297,13.59,-44.0,-8.0,16.166,9.24,17.229,36.0,8.0,51.463,-16.678,20.657,62.0,-8.0,43.92,SAFE
2026-07-22T00:56:34.429614+00:00,1,1,35,36,safe_continuous_overlapping_surveillance,-46.274,-16.528,13.584,-44.0,-8.0,17.806,9.137,17.201,36.0,8.0,52.334,-15.96,20.633,62.0,-8.0,42.82,SAFE
2026-07-22T00:56:36.236383+00:00,1,1,36,37,safe_continuous_overlapping_surveillance,-46.074,-15.778,13.577,-44.0,-8.0,19.407,9.037,17.172,36.0,8.0,53.185,-15.259,20.61,62.0,-8.0,41.75,SAFE
2026-07-22T00:56:38.105649+00:00,1,1,37,38,safe_continuous_overlapping_surveillance,-45.879,-15.048,13.568,-44.0,-8.0,20.965,8.94,17.144,36.0,8.0,54.013,-14.578,20.587,62.0,-8.0,40.71,SAFE
2026-07-22T00:56:39.893211+00:00,1,1,38,39,safe_continuous_overlapping_surveillance,-45.691,-14.34,13.557,-44.0,-8.0,22.474,8.845,17.114,36.0,8.0,54.814,-13.918,20.566,62.0,-8.0,39.7,SAFE
2026-07-22T00:56:41.824926+00:00,1,1,39,40,safe_continuous_overlapping_surveillance,-45.509,-13.658,13.546,-44.0,-8.0,23.929,8.754,17.085,36.0,8.0,55.587,-13.281,20.546,62.0,-8.0,38.73,SAFE
2026-07-22T00:56:43.665664+00:00,1,1,40,41,safe_continuous_overlapping_surveillance,-45.334,-13.004,13.532,-44.0,-8.0,25.325,8.667,17.055,36.0,8.0,56.329,-12.67,20.527,62.0,-8.0,37.8,SAFE
2026-07-22T00:56:45.357714+00:00,1,1,41,42,safe_continuous_overlapping_surveillance,-45.168,-12.379,13.518,-44.0,-8.0,26.658,8.584,17.025,36.0,8.0,57.037,-12.087,20.509,62.0,-8.0,36.91,SAFE
2026-07-22T00:56:47.141623+00:00,1,1,42,43,safe_continuous_overlapping_surveillance,-45.01,-11.786,13.502,-44.0,-8.0,27.923,8.505,16.995,36.0,8.0,57.709,-11.534,20.492,62.0,-8.0,36.07,SAFE
2026-07-22T00:56:48.853630+00:00,1,1,43,44,safe_continuous_overlapping_surveillance,-44.861,-11.227,13.485,-44.0,-8.0,29.115,8.43,16.965,36.0,8.0,58.342,-11.012,20.477,62.0,-8.0,35.28,SAFE
2026-07-22T00:56:50.565656+00:00,1,1,44,45,safe_continuous_overlapping_surveillance,-44.721,-10.705,13.467,-44.0,-8.0,30.229,8.361,16.935,36.0,8.0,58.934,-10.525,20.463,62.0,-8.0,34.54,SAFE
2026-07-22T00:56:52.254455+00:00,1,1,45,46,safe_continuous_overlapping_surveillance,-44.593,-10.222,13.447,-44.0,-8.0,31.259,8.296,16.905,36.0,8.0,59.481,-10.074,20.45,62.0,-8.0,33.86,SAFE
2026-07-22T00:56:54.189630+00:00,1,1,46,47,safe_continuous_overlapping_surveillance,-44.475,-9.78,13.427,-44.0,-8.0,32.202,8.237,16.876,36.0,8.0,59.982,-9.662,20.439,62.0,-8.0,33.24,SAFE
2026-07-22T00:56:55.919077+00:00,1,1,47,48,safe_continuous_overlapping_surveillance,-44.368,-9.382,13.405,-44.0,-8.0,33.052,8.184,16.847,36.0,8.0,60.434,-9.29,20.429,62.0,-8.0,32.68,SAFE
2026-07-22T00:56:57.729637+00:00,1,1,48,49,safe_continuous_overlapping_surveillance,-44.274,-9.029,13.383,-44.0,-8.0,33.805,8.137,16.818,36.0,8.0,60.834,-8.96,20.421,62.0,-8.0,32.18,SAFE
2026-07-22T00:56:59.703465+00:00,1,1,49,50,safe_continuous_overlapping_surveillance,-44.193,-8.724,13.359,-44.0,-8.0,34.456,8.097,16.79,36.0,8.0,61.179,-8.676,20.413,62.0,-8.0,31.76,SAFE
2026-07-22T00:57:01.561914+00:00,1,1,50,51,safe_continuous_overlapping_surveillance,-44.125,-8.469,13.335,-44.0,-8.0,34.999,8.063,16.762,36.0,8.0,61.468,-8.438,20.408,62.0,-8.0,31.4,SAFE
2026-07-22T00:57:03.273940+00:00,1,1,51,52,safe_continuous_overlapping_surveillance,-44.071,-8.267,13.309,-44.0,-8.0,35.429,8.036,16.734,36.0,8.0,61.697,-8.25,20.404,62.0,-8.0,31.12,SAFE
2026-07-22T00:57:05.177616+00:00,1,1,52,53,safe_continuous_overlapping_surveillance,-44.032,-8.12,13.283,-44.0,-8.0,35.743,8.016,16.708,36.0,8.0,61.864,-8.112,20.401,62.0,-8.0,30.92,SAFE
2026-07-22T00:57:06.853926+00:00,1,1,53,54,safe_continuous_overlapping_surveillance,-44.008,-8.03,13.256,-44.0,-8.0,35.935,8.004,16.682,36.0,8.0,61.965,-8.028,20.4,62.0,-8.0,30.8,SAFE
2026-07-22T00:57:08.597554+00:00,1,1,54,55,safe_continuous_overlapping_surveillance,-44.0,-8.0,13.229,-44.0,-8.0,36.0,8.0,16.657,36.0,8.0,62.0,-8.0,20.4,62.0,-8.0,30.76,SAFE
2026-07-22T00:57:10.396181+00:00,1,2,0,56,safe_continuous_overlapping_surveillance,-44.0,-8.0,13.201,-18.0,10.0,36.0,8.0,16.633,-34.0,-28.0,62.0,-8.0,20.402,34.0,12.0,30.76,SAFE
2026-07-22T00:57:12.142849+00:00,1,2,1,57,safe_continuous_overlapping_surveillance,-43.974,-7.982,13.172,-18.0,10.0,35.929,7.963,16.61,-34.0,-28.0,61.972,-7.98,20.406,34.0,12.0,30.77,SAFE
2026-07-22T00:57:14.000961+00:00,1,2,2,58,safe_continuous_overlapping_surveillance,-43.896,-7.928,13.144,-18.0,10.0,35.719,7.856,16.587,-34.0,-28.0,61.888,-7.92,20.411,34.0,12.0,30.79,SAFE
2026-07-22T00:57:15.720205+00:00,1,2,3,59,safe_continuous_overlapping_surveillance,-43.768,-7.84,13.114,-18.0,10.0,35.376,7.679,16.566,-34.0,-28.0,61.75,-7.822,20.417,34.0,12.0,30.83,SAFE
2026-07-22T00:57:17.393655+00:00,1,2,4,60,safe_continuous_overlapping_surveillance,-43.593,-7.718,13.085,-18.0,10.0,34.905,7.437,16.546,-34.0,-28.0,61.562,-7.687,20.425,34.0,12.0,30.89,SAFE
2026-07-22T00:57:19.182567+00:00,1,2,5,61,safe_continuous_overlapping_surveillance,-43.373,-7.566,13.055,-18.0,10.0,34.311,7.131,16.527,-34.0,-28.0,61.324,-7.517,20.434,34.0,12.0,30.98,SAFE
2026-07-22T00:57:21.141616+00:00,1,2,6,62,safe_continuous_overlapping_surveillance,-43.108,-7.383,13.025,-18.0,10.0,33.599,6.765,16.509,-34.0,-28.0,61.04,-7.314,20.445,34.0,12.0,31.09,SAFE
2026-07-22T00:57:22.770531+00:00,1,2,7,63,safe_continuous_overlapping_surveillance,-42.803,-7.171,12.995,-18.0,10.0,32.776,6.342,16.492,-34.0,-28.0,60.71,-7.079,20.457,34.0,12.0,31.24,SAFE
2026-07-22T00:57:24.635317+00:00,1,2,8,64,safe_continuous_overlapping_surveillance,-42.457,-6.932,12.965,-18.0,10.0,31.846,5.864,16.477,-34.0,-28.0,60.338,-6.813,20.47,34.0,12.0,31.44,SAFE
2026-07-22T00:57:26.481627+00:00,1,2,9,65,safe_continuous_overlapping_surveillance,-42.074,-6.667,12.935,-18.0,10.0,30.815,5.333,16.463,-34.0,-28.0,59.926,-6.519,20.485,34.0,12.0,31.69,SAFE
2026-07-22T00:57:28.266317+00:00,1,2,10,66,safe_continuous_overlapping_surveillance,-41.655,-6.377,12.905,-18.0,10.0,29.687,4.754,16.45,-34.0,-28.0,59.475,-6.196,20.501,34.0,12.0,31.99,SAFE
2026-07-22T00:57:30.093004+00:00,1,2,11,67,safe_continuous_overlapping_surveillance,-41.203,-6.064,12.876,-18.0,10.0,28.469,4.127,16.439,-34.0,-28.0,58.988,-5.848,20.518,34.0,12.0,32.37,SAFE
2026-07-22T00:57:31.924461+00:00,1,2,12,68,safe_continuous_overlapping_surveillance,-40.719,-5.728,12.847,-18.0,10.0,27.166,3.457,16.429,-34.0,-28.0,58.466,-5.476,20.536,34.0,12.0,32.81,SAFE
2026-07-22T00:57:33.818904+00:00,1,2,13,69,safe_continuous_overlapping_surveillance,-40.205,-5.373,12.818,-18.0,10.0,25.783,2.745,16.421,-34.0,-28.0,57.913,-5.081,20.556,34.0,12.0,33.33,SAFE
2026-07-22T00:57:35.629632+00:00,1,2,14,70,safe_continuous_overlapping_surveillance,-39.663,-4.998,12.79,-18.0,10.0,24.324,1.995,16.413,-34.0,-28.0,57.33,-4.664,20.577,34.0,12.0,33.93,SAFE
2026-07-22T00:57:37.258251+00:00,1,2,15,71,safe_continuous_overlapping_surveillance,-39.096,-4.605,12.762,-18.0,10.0,22.797,1.21,16.408,-34.0,-28.0,56.719,-4.228,20.598,34.0,12.0,34.61,SAFE
2026-07-22T00:57:38.953630+00:00,1,2,16,72,safe_continuous_overlapping_surveillance,-38.505,-4.196,12.734,-18.0,10.0,21.206,0.391,16.404,-34.0,-28.0,56.082,-3.773,20.621,34.0,12.0,35.38,SAFE
2026-07-22T00:57:43.031886+00:00,1,2,17,73,safe_continuous_overlapping_surveillance,-37.892,-3.771,12.708,-18.0,10.0,19.555,-0.457,16.401,-34.0,-28.0,55.422,-3.302,20.645,34.0,12.0,36.23,SAFE
2026-07-22T00:57:44.657604+00:00,1,2,18,74,safe_continuous_overlapping_surveillance,-37.259,-3.333,12.682,-18.0,10.0,17.852,-1.333,16.4,-34.0,-28.0,54.741,-2.815,20.67,34.0,12.0,37.16,SAFE
2026-07-22T00:57:46.464901+00:00,1,2,19,75,safe_continuous_overlapping_surveillance,-36.609,-2.883,12.657,-18.0,10.0,16.1,-2.234,16.4,-34.0,-28.0,54.04,-2.314,20.695,34.0,12.0,38.18,SAFE
2026-07-22T00:57:48.244644+00:00,1,2,20,76,safe_continuous_overlapping_surveillance,-35.942,-2.422,12.633,-18.0,10.0,14.306,-3.157,16.402,-34.0,-28.0,53.322,-1.802,20.721,34.0,12.0,39.28,SAFE
2026-07-22T00:57:50.045390+00:00,1,2,21,77,safe_continuous_overlapping_surveillance,-35.262,-1.951,12.61,-18.0,10.0,12.475,-4.099,16.406,-34.0,-28.0,52.59,-1.278,20.748,34.0,12.0,40.45,SAFE
2026-07-22T00:57:51.802042+00:00,1,2,22,78,safe_continuous_overlapping_surveillance,-34.57,-1.471,12.587,-18.0,10.0,10.611,-5.057,16.411,-34.0,-28.0,51.844,-0.746,20.776,34.0,12.0,41.69,SAFE
2026-07-22T00:57:53.654698+00:00,1,2,23,79,safe_continuous_overlapping_surveillance,-33.868,-0.985,12.566,-18.0,10.0,8.721,-6.029,16.417,-34.0,-28.0,51.088,-0.206,20.804,34.0,12.0,42.99,SAFE
2026-07-22T00:57:55.361607+00:00,1,2,24,80,safe_continuous_overlapping_surveillance,-33.158,-0.494,12.546,-18.0,10.0,6.809,-7.012,16.425,-34.0,-28.0,50.324,0.34,20.832,34.0,12.0,40.68,SAFE
2026-07-22T00:57:57.294993+00:00,1,2,25,81,safe_continuous_overlapping_surveillance,-32.442,0.002,12.527,-18.0,10.0,4.882,-8.004,16.434,-34.0,-28.0,49.553,0.891,20.861,34.0,12.0,38.37,SAFE
2026-07-22T00:57:59.040962+00:00,1,2,26,82,safe_continuous_overlapping_surveillance,-31.722,0.5,12.509,-18.0,10.0,2.944,-9.0,16.445,-34.0,-28.0,48.777,1.445,20.891,34.0,12.0,36.16,SAFE
2026-07-22T00:58:00.839161+00:00,1,2,27,83,safe_continuous_overlapping_surveillance,-31.0,1.0,12.492,-18.0,10.0,1.0,-10.0,16.457,-34.0,-28.0,48.0,2.0,20.92,34.0,12.0,34.07,SAFE
2026-07-22T00:58:02.642571+00:00,1,2,28,84,safe_continuous_overlapping_surveillance,-30.278,1.5,12.477,-18.0,10.0,-0.944,-11.0,16.47,-34.0,-28.0,47.223,2.555,20.95,34.0,12.0,32.14,SAFE
2026-07-22T00:58:04.517005+00:00,1,2,29,85,safe_continuous_overlapping_surveillance,-29.558,1.998,12.463,-18.0,10.0,-2.882,-11.996,16.485,-34.0,-28.0,46.447,3.109,20.98,34.0,12.0,30.39,SAFE
2026-07-22T00:58:06.375129+00:00,1,2,30,86,safe_continuous_overlapping_surveillance,-28.842,2.494,12.45,-18.0,10.0,-4.809,-12.988,16.501,-34.0,-28.0,45.676,3.66,21.01,34.0,12.0,28.87,SAFE
2026-07-22T00:58:08.293641+00:00,1,2,31,87,safe_continuous_overlapping_surveillance,-28.132,2.985,12.439,-18.0,10.0,-6.721,-13.971,16.518,-34.0,-28.0,44.912,4.206,21.04,34.0,12.0,27.62,SAFE
2026-07-22T00:58:10.259206+00:00,1,2,32,88,safe_continuous_overlapping_surveillance,-27.43,3.471,12.429,-18.0,10.0,-8.611,-14.943,16.536,-34.0,-28.0,44.156,4.746,21.07,34.0,12.0,26.65,SAFE
2026-07-22T00:58:12.102283+00:00,1,2,33,89,safe_continuous_overlapping_surveillance,-26.738,3.951,12.421,-18.0,10.0,-10.475,-15.901,16.556,-34.0,-28.0,43.41,5.278,21.1,34.0,12.0,25.99,SAFE
2026-07-22T00:58:13.975960+00:00,1,2,34,90,safe_continuous_overlapping_surveillance,-26.058,4.422,12.413,-18.0,10.0,-12.306,-16.843,16.577,-34.0,-28.0,42.678,5.802,21.129,34.0,12.0,25.66,SAFE
2026-07-22T00:58:15.753251+00:00,1,2,35,91,safe_continuous_overlapping_surveillance,-25.391,4.883,12.408,-18.0,10.0,-14.1,-17.766,16.598,-34.0,-28.0,41.96,6.314,21.158,34.0,12.0,25.65,SAFE
2026-07-22T00:58:17.874421+00:00,1,2,36,92,safe_continuous_overlapping_surveillance,-24.741,5.333,12.404,-18.0,10.0,-15.852,-18.667,16.621,-34.0,-28.0,41.259,6.815,21.187,34.0,12.0,25.94,SAFE
2026-07-22T00:58:19.877667+00:00,1,2,37,93,safe_continuous_overlapping_surveillance,-24.108,5.771,12.401,-18.0,10.0,-17.555,-19.543,16.645,-34.0,-28.0,40.578,7.302,21.215,34.0,12.0,26.49,SAFE
2026-07-22T00:58:21.744352+00:00,1,2,38,94,safe_continuous_overlapping_surveillance,-23.495,6.196,12.4,-18.0,10.0,-19.206,-20.391,16.67,-34.0,-28.0,39.918,7.773,21.243,34.0,12.0,27.27,SAFE
2026-07-22T00:58:23.514964+00:00,1,2,39,95,safe_continuous_overlapping_surveillance,-22.904,6.605,12.4,-18.0,10.0,-20.797,-21.21,16.695,-34.0,-28.0,39.281,8.228,21.27,34.0,12.0,28.22,SAFE
2026-07-22T00:58:25.285634+00:00,1,2,40,96,safe_continuous_overlapping_surveillance,-22.337,6.998,12.402,-18.0,10.0,-22.324,-21.995,16.721,-34.0,-28.0,38.67,8.664,21.296,34.0,12.0,29.31,SAFE
2026-07-22T00:58:27.069613+00:00,1,2,41,97,safe_continuous_overlapping_surveillance,-21.795,7.373,12.406,-18.0,10.0,-23.783,-22.745,16.748,-34.0,-28.0,38.087,9.081,21.322,34.0,12.0,30.49,SAFE
2026-07-22T00:58:28.734267+00:00,1,2,42,98,safe_continuous_overlapping_surveillance,-21.281,7.728,12.411,-18.0,10.0,-25.166,-23.457,16.776,-34.0,-28.0,37.534,9.476,21.347,34.0,12.0,31.73,SAFE
2026-07-22T00:58:30.520412+00:00,1,2,43,99,safe_continuous_overlapping_surveillance,-20.797,8.064,12.417,-18.0,10.0,-26.469,-24.127,16.804,-34.0,-28.0,37.012,9.848,21.371,34.0,12.0,32.98,SAFE
2026-07-22T00:58:32.288644+00:00,1,2,44,100,safe_continuous_overlapping_surveillance,-20.345,8.377,12.425,-18.0,10.0,-27.687,-24.754,16.832,-34.0,-28.0,36.525,10.196,21.394,34.0,12.0,34.22,SAFE
2026-07-22T00:58:33.941779+00:00,1,2,45,101,safe_continuous_overlapping_surveillance,-19.926,8.667,12.434,-18.0,10.0,-28.815,-25.333,16.861,-34.0,-28.0,36.074,10.519,21.416,34.0,12.0,35.42,SAFE
2026-07-22T00:58:35.553606+00:00,1,2,46,102,safe_continuous_overlapping_surveillance,-19.543,8.932,12.445,-18.0,10.0,-29.846,-25.864,16.891,-34.0,-28.0,35.662,10.813,21.437,34.0,12.0,36.56,SAFE
2026-07-22T00:58:37.155680+00:00,1,2,47,103,safe_continuous_overlapping_surveillance,-19.197,9.171,12.457,-18.0,10.0,-30.776,-26.342,16.92,-34.0,-28.0,35.29,11.079,21.457,34.0,12.0,37.62,SAFE
2026-07-22T00:58:38.932355+00:00,1,2,48,104,safe_continuous_overlapping_surveillance,-18.892,9.383,12.47,-18.0,10.0,-31.599,-26.765,16.95,-34.0,-28.0,34.96,11.314,21.476,34.0,12.0,38.58,SAFE
2026-07-22T00:58:40.555180+00:00,1,2,49,105,safe_continuous_overlapping_surveillance,-18.627,9.566,12.485,-18.0,10.0,-32.311,-27.131,16.98,-34.0,-28.0,34.676,11.517,21.494,34.0,12.0,39.42,SAFE
2026-07-22T00:58:42.317609+00:00,1,2,50,106,safe_continuous_overlapping_surveillance,-18.407,9.718,12.501,-18.0,10.0,-32.905,-27.437,17.01,-34.0,-28.0,34.438,11.687,21.51,34.0,12.0,40.14,SAFE
2026-07-22T00:58:44.079536+00:00,1,2,51,107,safe_continuous_overlapping_surveillance,-18.232,9.84,12.518,-18.0,10.0,-33.376,-27.679,17.04,-34.0,-28.0,34.25,11.822,21.525,34.0,12.0,40.71,SAFE
2026-07-22T00:58:45.756332+00:00,1,2,52,108,safe_continuous_overlapping_surveillance,-18.104,9.928,12.536,-18.0,10.0,-33.719,-27.856,17.07,-34.0,-28.0,34.112,11.92,21.539,34.0,12.0,41.13,SAFE
2026-07-22T00:58:47.353600+00:00,1,2,53,109,safe_continuous_overlapping_surveillance,-18.026,9.982,12.556,-18.0,10.0,-33.929,-27.963,17.1,-34.0,-28.0,34.028,11.98,21.552,34.0,12.0,41.39,SAFE
2026-07-22T00:58:49.240890+00:00,1,2,54,110,safe_continuous_overlapping_surveillance,-18.0,10.0,12.577,-18.0,10.0,-34.0,-28.0,17.129,-34.0,-28.0,34.0,12.0,21.563,34.0,12.0,41.48,SAFE
2026-07-22T00:58:50.936682+00:00,1,3,0,111,safe_continuous_overlapping_surveillance,-18.0,10.0,12.598,6.0,-14.0,-34.0,-28.0,17.158,18.0,-38.0,34.0,12.0,21.572,-6.0,-30.0,41.48,SAFE
2026-07-22T00:58:52.586660+00:00,1,3,1,112,safe_continuous_overlapping_surveillance,-17.976,9.976,12.621,6.0,-14.0,-33.947,-28.01,17.187,18.0,-38.0,33.959,11.957,21.581,-6.0,-30.0,41.46,SAFE
2026-07-22T00:58:54.280133+00:00,1,3,2,113,safe_continuous_overlapping_surveillance,-17.904,9.904,12.645,6.0,-14.0,-33.791,-28.04,17.215,18.0,-38.0,33.839,11.831,21.588,-6.0,-30.0,41.39,SAFE
2026-07-22T00:58:56.075213+00:00,1,3,3,114,safe_continuous_overlapping_surveillance,-17.786,9.786,12.67,6.0,-14.0,-33.536,-28.089,17.243,18.0,-38.0,33.643,11.626,21.593,-6.0,-30.0,41.27,SAFE
2026-07-22T00:59:00.138550+00:00,1,3,4,115,safe_continuous_overlapping_surveillance,-17.624,9.624,12.695,6.0,-14.0,-33.186,-28.156,17.27,18.0,-38.0,33.374,11.343,21.597,-6.0,-30.0,41.12,SAFE
