timestamp_utc,loop,segment,step,drone_1_x,drone_1_y,drone_1_z,drone_2_x,drone_2_y,drone_2_z,drone_3_x,drone_3_y,drone_3_z
2026-07-21T22:37:23.414870+00:00,2,2,52,-44.259,-20.667,12.0,-7.704,-15.852,12.0,34.63,-15.852,12.0
2026-07-21T22:37:25.735283+00:00,2,2,53,-44.63,-20.333,12.0,-7.852,-15.426,12.0,34.815,-15.426,12.0
2026-07-21T22:37:28.999523+00:00,2,2,54,-45.0,-20.0,12.0,-8.0,-15.0,12.0,35.0,-15.0,12.0
2026-07-21T22:37:31.539193+00:00,2,3,0,-45.0,-20.0,12.0,-8.0,-15.0,12.0,35.0,-15.0,12.0
2026-07-21T22:37:34.227380+00:00,2,3,1,-45.0,-19.537,12.0,-8.0,-14.5,12.0,35.0,-14.537,12.0
2026-07-21T22:37:35.900342+00:00,2,3,2,-45.0,-19.074,12.0,-8.0,-14.0,12.0,35.0,-14.074,12.0
2026-07-21T22:37:38+00:00,2,3,3,-45.0,-18.611,12.0,-8.0,-13.5,12.0,35.0,-13.611,12.0
2026-07-21T22:37:40.409612+00:00,2,3,4,-45.0,-18.148,12.0,-8.0,-13.0,12.0,35.0,-13.148,12.0
2026-07-21T22:37:41.959976+00:00,2,3,5,-45.0,-17.685,12.0,-8.0,-12.5,12.0,35.0,-12.685,12.0
2026-07-21T22:37:44.293744+00:00,2,3,6,-45.0,-17.222,12.0,-8.0,-12.0,12.0,35.0,-12.222,12.0
2026-07-21T22:37:47.459791+00:00,2,3,7,-45.0,-16.759,12.0,-8.0,-11.5,12.0,35.0,-11.759,12.0
2026-07-21T22:37:50.823057+00:00,2,3,8,-45.0,-16.296,12.0,-8.0,-11.0,12.0,35.0,-11.296,12.0
2026-07-21T22:37:52.410332+00:00,2,3,9,-45.0,-15.833,12.0,-8.0,-10.5,12.0,35.0,-10.833,12.0
2026-07-21T22:37:53.915577+00:00,2,3,10,-45.0,-15.37,12.0,-8.0,-10.0,12.0,35.0,-10.37,12.0
2026-07-21T22:37:55.312783+00:00,2,3,11,-45.0,-14.907,12.0,-8.0,-9.5,12.0,35.0,-9.907,12.0
2026-07-21T22:37:56.919485+00:00,2,3,12,-45.0,-14.444,12.0,-8.0,-9.0,12.0,35.0,-9.444,12.0
2026-07-21T22:37:58.462049+00:00,2,3,13,-45.0,-13.981,12.0,-8.0,-8.5,12.0,35.0,-8.981,12.0
2026-07-21T22:38:00.181418+00:00,2,3,14,-45.0,-13.519,12.0,-8.0,-8.0,12.0,35.0,-8.519,12.0
2026-07-21T22:38:01.638836+00:00,2,3,15,-45.0,-13.056,12.0,-8.0,-7.5,12.0,35.0,-8.056,12.0
2026-07-21T22:38:03.123868+00:00,2,3,16,-45.0,-12.593,12.0,-8.0,-7.0,12.0,35.0,-7.593,12.0
2026-07-21T22:38:05.525878+00:00,2,3,17,-45.0,-12.13,12.0,-8.0,-6.5,12.0,35.0,-7.13,12.0
2026-07-21T22:38:08.031807+00:00,2,3,18,-45.0,-11.667,12.0,-8.0,-6.0,12.0,35.0,-6.667,12.0
2026-07-21T22:38:10.318003+00:00,2,3,19,-45.0,-11.204,12.0,-8.0,-5.5,12.0,35.0,-6.204,12.0
2026-07-21T22:38:12.745428+00:00,2,3,20,-45.0,-10.741,12.0,-8.0,-5.0,12.0,35.0,-5.741,12.0
2026-07-21T22:38:14.338505+00:00,2,3,21,-45.0,-10.278,12.0,-8.0,-4.5,12.0,35.0,-5.278,12.0
2026-07-21T22:38:15.769863+00:00,2,3,22,-45.0,-9.815,12.0,-8.0,-4.0,12.0,35.0,-4.815,12.0
2026-07-21T22:38:17.221649+00:00,2,3,23,-45.0,-9.352,12.0,-8.0,-3.5,12.0,35.0,-4.352,12.0
2026-07-21T22:38:18.784939+00:00,2,3,24,-45.0,-8.889,12.0,-8.0,-3.0,12.0,35.0,-3.889,12.0
2026-07-21T22:38:20.568654+00:00,2,3,25,-45.0,-8.426,12.0,-8.0,-2.5,12.0,35.0,-3.426,12.0
2026-07-21T22:38:22.107379+00:00,2,3,26,-45.0,-7.963,12.0,-8.0,-2.0,12.0,35.0,-2.963,12.0
2026-07-21T22:38:24.647132+00:00,2,3,27,-45.0,-7.5,12.0,-8.0,-1.5,12.0,35.0,-2.5,12.0
2026-07-21T22:38:27.034071+00:00,2,3,28,-45.0,-7.037,12.0,-8.0,-1.0,12.0,35.0,-2.037,12.0
2026-07-21T22:38:29.509879+00:00,2,3,29,-45.0,-6.574,12.0,-8.0,-0.5,12.0,35.0,-1.574,12.0
2026-07-21T22:38:30.971207+00:00,2,3,30,-45.0,-6.111,12.0,-8.0,0.0,12.0,35.0,-1.111,12.0
2026-07-21T22:38:32.581181+00:00,2,3,31,-45.0,-5.648,12.0,-8.0,0.5,12.0,35.0,-0.648,12.0
2026-07-21T22:38:34.875292+00:00,2,3,32,-45.0,-5.185,12.0,-8.0,1.0,12.0,35.0,-0.185,12.0
2026-07-21T22:38:36.510512+00:00,2,3,33,-45.0,-4.722,12.0,-8.0,1.5,12.0,35.0,0.278,12.0
2026-07-21T22:38:39.665601+00:00,2,3,34,-45.0,-4.259,12.0,-8.0,2.0,12.0,35.0,0.741,12.0
2026-07-21T22:38:42.149977+00:00,2,3,35,-45.0,-3.796,12.0,-8.0,2.5,12.0,35.0,1.204,12.0
2026-07-21T22:38:43.776840+00:00,2,3,36,-45.0,-3.333,12.0,-8.0,3.0,12.0,35.0,1.667,12.0
2026-07-21T22:38:45.257866+00:00,2,3,37,-45.0,-2.87,12.0,-8.0,3.5,12.0,35.0,2.13,12.0
2026-07-21T22:38:46.775410+00:00,2,3,38,-45.0,-2.407,12.0,-8.0,4.0,12.0,35.0,2.593,12.0
2026-07-21T22:38:48.182941+00:00,2,3,39,-45.0,-1.944,12.0,-8.0,4.5,12.0,35.0,3.056,12.0
2026-07-21T22:38:50.552417+00:00,2,3,40,-45.0,-1.481,12.0,-8.0,5.0,12.0,35.0,3.519,12.0
2026-07-21T22:38:52.072264+00:00,2,3,41,-45.0,-1.019,12.0,-8.0,5.5,12.0,35.0,3.981,12.0
2026-07-21T22:38:53.605602+00:00,2,3,42,-45.0,-0.556,12.0,-8.0,6.0,12.0,35.0,4.444,12.0
2026-07-21T22:38:55.212737+00:00,2,3,43,-45.0,-0.093,12.0,-8.0,6.5,12.0,35.0,4.907,12.0
2026-07-21T22:38:58.439065+00:00,2,3,44,-45.0,0.37,12.0,-8.0,7.0,12.0,35.0,5.37,12.0
2026-07-21T22:39:00.051284+00:00,2,3,45,-45.0,0.833,12.0,-8.0,7.5,12.0,35.0,5.833,12.0
2026-07-21T22:39:03.258698+00:00,2,3,46,-45.0,1.296,12.0,-8.0,8.0,12.0,35.0,6.296,12.0
2026-07-21T22:39:05.572821+00:00,2,3,47,-45.0,1.759,12.0,-8.0,8.5,12.0,35.0,6.759,12.0
2026-07-21T22:39:07.818183+00:00,2,3,48,-45.0,2.222,12.0,-8.0,9.0,12.0,35.0,7.222,12.0
2026-07-21T22:39:09.401633+00:00,2,3,49,-45.0,2.685,12.0,-8.0,9.5,12.0,35.0,7.685,12.0
2026-07-21T22:39:12.472062+00:00,2,3,50,-45.0,3.148,12.0,-8.0,10.0,12.0,35.0,8.148,12.0
2026-07-21T22:39:14.930095+00:00,2,3,51,-45.0,3.611,12.0,-8.0,10.5,12.0,35.0,8.611,12.0
2026-07-21T22:39:17.484973+00:00,2,3,52,-45.0,4.074,12.0,-8.0,11.0,12.0,35.0,9.074,12.0
2026-07-21T22:39:20.652532+00:00,2,3,53,-45.0,4.537,12.0,-8.0,11.5,12.0,35.0,9.537,12.0
2026-07-21T22:39:22.901867+00:00,2,3,54,-45.0,5.0,12.0,-8.0,12.0,12.0,35.0,10.0,12.0
2026-07-21T22:39:25.301323+00:00,2,4,0,-45.0,5.0,12.0,-8.0,12.0,12.0,35.0,10.0,12.0
2026-07-21T22:39:28.642957+00:00,2,4,1,-44.537,5.0,12.0,-7.519,12.0,12.0,35.463,10.0,12.0
2026-07-21T22:39:30.864298+00:00,2,4,2,-44.074,5.0,12.0,-7.037,12.0,12.0,35.926,10.0,12.0
2026-07-21T22:39:32.641929+00:00,2,4,3,-43.611,5.0,12.0,-6.556,12.0,12.0,36.389,10.0,12.0
2026-07-21T22:39:34.356971+00:00,2,4,4,-43.148,5.0,12.0,-6.074,12.0,12.0,36.852,10.0,12.0
2026-07-21T22:39:37.099828+00:00,2,4,5,-42.685,5.0,12.0,-5.593,12.0,12.0,37.315,10.0,12.0
2026-07-21T22:39:38.679221+00:00,2,4,6,-42.222,5.0,12.0,-5.111,12.0,12.0,37.778,10.0,12.0
2026-07-21T22:39:41.133821+00:00,2,4,7,-41.759,5.0,12.0,-4.63,12.0,12.0,38.241,10.0,12.0
2026-07-21T22:39:42.667172+00:00,2,4,8,-41.296,5.0,12.0,-4.148,12.0,12.0,38.704,10.0,12.0
2026-07-21T22:39:44.173894+00:00,2,4,9,-40.833,5.0,12.0,-3.667,12.0,12.0,39.167,10.0,12.0
2026-07-21T22:39:46.553935+00:00,2,4,10,-40.37,5.0,12.0,-3.185,12.0,12.0,39.63,10.0,12.0
2026-07-21T22:39:47.897510+00:00,2,4,11,-39.907,5.0,12.0,-2.704,12.0,12.0,40.093,10.0,12.0
2026-07-21T22:39:50.165935+00:00,2,4,12,-39.444,5.0,12.0,-2.222,12.0,12.0,40.556,10.0,12.0
2026-07-21T22:39:51.677058+00:00,2,4,13,-38.981,5.0,12.0,-1.741,12.0,12.0,41.019,10.0,12.0
2026-07-21T22:39:54.822751+00:00,2,4,14,-38.519,5.0,12.0,-1.259,12.0,12.0,41.481,10.0,12.0
2026-07-21T22:39:57.143954+00:00,2,4,15,-38.056,5.0,12.0,-0.778,12.0,12.0,41.944,10.0,12.0
2026-07-21T22:39:58.535665+00:00,2,4,16,-37.593,5.0,12.0,-0.296,12.0,12.0,42.407,10.0,12.0
2026-07-21T22:40:00.145958+00:00,2,4,17,-37.13,5.0,12.0,0.185,12.0,12.0,42.87,10.0,12.0
2026-07-21T22:40:01.705647+00:00,2,4,18,-36.667,5.0,12.0,0.667,12.0,12.0,43.333,10.0,12.0
2026-07-21T22:40:03.970973+00:00,2,4,19,-36.204,5.0,12.0,1.148,12.0,12.0,43.796,10.0,12.0
2026-07-21T22:40:07.147559+00:00,2,4,20,-35.741,5.0,12.0,1.63,12.0,12.0,44.259,10.0,12.0
2026-07-21T22:40:08.758221+00:00,2,4,21,-35.278,5.0,12.0,2.111,12.0,12.0,44.722,10.0,12.0
2026-07-21T22:40:10.200506+00:00,2,4,22,-34.815,5.0,12.0,2.593,12.0,12.0,45.185,10.0,12.0
2026-07-21T22:40:11.748978+00:00,2,4,23,-34.352,5.0,12.0,3.074,12.0,12.0,45.648,10.0,12.0
2026-07-21T22:40:14.065599+00:00,2,4,24,-33.889,5.0,12.0,3.556,12.0,12.0,46.111,10.0,12.0
2026-07-21T22:40:15.509964+00:00,2,4,25,-33.426,5.0,12.0,4.037,12.0,12.0,46.574,10.0,12.0
2026-07-21T22:40:17.008257+00:00,2,4,26,-32.963,5.0,12.0,4.519,12.0,12.0,47.037,10.0,12.0
2026-07-21T22:40:19.224685+00:00,2,4,27,-32.5,5.0,12.0,5.0,12.0,12.0,47.5,10.0,12.0
2026-07-21T22:40:20.717594+00:00,2,4,28,-32.037,5.0,12.0,5.481,12.0,12.0,47.963,10.0,12.0
2026-07-21T22:40:23.003747+00:00,2,4,29,-31.574,5.0,12.0,5.963,12.0,12.0,48.426,10.0,12.0
2026-07-21T22:40:25.260963+00:00,2,4,30,-31.111,5.0,12.0,6.444,12.0,12.0,48.889,10.0,12.0
2026-07-21T22:40:27.705610+00:00,2,4,31,-30.648,5.0,12.0,6.926,12.0,12.0,49.352,10.0,12.0
2026-07-21T22:40:30.180559+00:00,2,4,32,-30.185,5.0,12.0,7.407,12.0,12.0,49.815,10.0,12.0
2026-07-21T22:40:33.233771+00:00,2,4,33,-29.722,5.0,12.0,7.889,12.0,12.0,50.278,10.0,12.0
2026-07-21T22:40:34.869994+00:00,2,4,34,-29.259,5.0,12.0,8.37,12.0,12.0,50.741,10.0,12.0
2026-07-21T22:40:37.168926+00:00,2,4,35,-28.796,5.0,12.0,8.852,12.0,12.0,51.204,10.0,12.0
2026-07-21T22:40:38.755077+00:00,2,4,36,-28.333,5.0,12.0,9.333,12.0,12.0,51.667,10.0,12.0
2026-07-21T22:40:40.342875+00:00,2,4,37,-27.87,5.0,12.0,9.815,12.0,12.0,52.13,10.0,12.0
2026-07-21T22:40:41.775978+00:00,2,4,38,-27.407,5.0,12.0,10.296,12.0,12.0,52.593,10.0,12.0
2026-07-21T22:40:43.312541+00:00,2,4,39,-26.944,5.0,12.0,10.778,12.0,12.0,53.056,10.0,12.0
2026-07-21T22:40:45.765073+00:00,2,4,40,-26.481,5.0,12.0,11.259,12.0,12.0,53.519,10.0,12.0
2026-07-21T22:40:48.059886+00:00,2,4,41,-26.019,5.0,12.0,11.741,12.0,12.0,53.981,10.0,12.0
2026-07-21T22:40:50.235397+00:00,2,4,42,-25.556,5.0,12.0,12.222,12.0,12.0,54.444,10.0,12.0
2026-07-21T22:40:52.466050+00:00,2,4,43,-25.093,5.0,12.0,12.704,12.0,12.0,54.907,10.0,12.0
2026-07-21T22:40:54.863332+00:00,2,4,44,-24.63,5.0,12.0,13.185,12.0,12.0,55.37,10.0,12.0
2026-07-21T22:40:57.182788+00:00,2,4,45,-24.167,5.0,12.0,13.667,12.0,12.0,55.833,10.0,12.0
2026-07-21T22:40:58.807949+00:00,2,4,46,-23.704,5.0,12.0,14.148,12.0,12.0,56.296,10.0,12.0
2026-07-21T22:41:01.025926+00:00,2,4,47,-23.241,5.0,12.0,14.63,12.0,12.0,56.759,10.0,12.0
2026-07-21T22:41:02.589970+00:00,2,4,48,-22.778,5.0,12.0,15.111,12.0,12.0,57.222,10.0,12.0
2026-07-21T22:41:04.093838+00:00,2,4,49,-22.315,5.0,12.0,15.593,12.0,12.0,57.685,10.0,12.0
2026-07-21T22:41:06.439613+00:00,2,4,50,-21.852,5.0,12.0,16.074,12.0,12.0,58.148,10.0,12.0
2026-07-21T22:41:08.944451+00:00,2,4,51,-21.389,5.0,12.0,16.556,12.0,12.0,58.611,10.0,12.0
2026-07-21T22:41:10.473599+00:00,2,4,52,-20.926,5.0,12.0,17.037,12.0,12.0,59.074,10.0,12.0
2026-07-21T22:41:11.989426+00:00,2,4,53,-20.463,5.0,12.0,17.519,12.0,12.0,59.537,10.0,12.0
2026-07-21T22:41:13.483138+00:00,2,4,54,-20.0,5.0,12.0,18.0,12.0,12.0,60.0,10.0,12.0
2026-07-21T22:41:14.990612+00:00,2,5,0,-20.0,5.0,12.0,18.0,12.0,12.0,60.0,10.0,12.0
2026-07-21T22:41:16.713648+00:00,2,5,1,-20.0,4.537,12.0,18.0,11.5,12.0,60.0,9.481,12.0
2026-07-21T22:41:18.891793+00:00,2,5,2,-20.0,4.074,12.0,18.0,11.0,12.0,60.0,8.963,12.0
2026-07-21T22:41:20.493611+00:00,2,5,3,-20.0,3.611,12.0,18.0,10.5,12.0,60.0,8.444,12.0
2026-07-21T22:41:22.765590+00:00,2,5,4,-20.0,3.148,12.0,18.0,10.0,12.0,60.0,7.926,12.0
2026-07-21T22:41:25.075341+00:00,2,5,5,-20.0,2.685,12.0,18.0,9.5,12.0,60.0,7.407,12.0
2026-07-21T22:41:27.499454+00:00,2,5,6,-20.0,2.222,12.0,18.0,9.0,12.0,60.0,6.889,12.0
2026-07-21T22:41:28.927444+00:00,2,5,7,-20.0,1.759,12.0,18.0,8.5,12.0,60.0,6.37,12.0
2026-07-21T22:41:30.419260+00:00,2,5,8,-20.0,1.296,12.0,18.0,8.0,12.0,60.0,5.852,12.0
2026-07-21T22:41:31.973886+00:00,2,5,9,-20.0,0.833,12.0,18.0,7.5,12.0,60.0,5.333,12.0
2026-07-21T22:41:34.408401+00:00,2,5,10,-20.0,0.37,12.0,18.0,7.0,12.0,60.0,4.815,12.0
2026-07-21T22:41:35.903308+00:00,2,5,11,-20.0,-0.093,12.0,18.0,6.5,12.0,60.0,4.296,12.0
2026-07-21T22:41:37.419305+00:00,2,5,12,-20.0,-0.556,12.0,18.0,6.0,12.0,60.0,3.778,12.0
2026-07-21T22:41:38.956717+00:00,2,5,13,-20.0,-1.019,12.0,18.0,5.5,12.0,60.0,3.259,12.0
2026-07-21T22:41:41.190377+00:00,2,5,14,-20.0,-1.481,12.0,18.0,5.0,12.0,60.0,2.741,12.0
2026-07-21T22:41:42.687904+00:00,2,5,15,-20.0,-1.944,12.0,18.0,4.5,12.0,60.0,2.222,12.0
2026-07-21T22:41:45.904365+00:00,2,5,16,-20.0,-2.407,12.0,18.0,4.0,12.0,60.0,1.704,12.0
2026-07-21T22:41:47.447787+00:00,2,5,17,-20.0,-2.87,12.0,18.0,3.5,12.0,60.0,1.185,12.0
2026-07-21T22:41:48.907835+00:00,2,5,18,-20.0,-3.333,12.0,18.0,3.0,12.0,60.0,0.667,12.0
2026-07-21T22:41:51.154996+00:00,2,5,19,-20.0,-3.796,12.0,18.0,2.5,12.0,60.0,0.148,12.0
2026-07-21T22:41:52.571416+00:00,2,5,20,-20.0,-4.259,12.0,18.0,2.0,12.0,60.0,-0.37,12.0
2026-07-21T22:41:56.522286+00:00,2,5,21,-20.0,-4.722,12.0,18.0,1.5,12.0,60.0,-0.889,12.0
2026-07-21T22:41:58.931803+00:00,2,5,22,-20.0,-5.185,12.0,18.0,1.0,12.0,60.0,-1.407,12.0
2026-07-21T22:42:01.272904+00:00,2,5,23,-20.0,-5.648,12.0,18.0,0.5,12.0,60.0,-1.926,12.0
2026-07-21T22:42:04.545595+00:00,2,5,24,-20.0,-6.111,12.0,18.0,0.0,12.0,60.0,-2.444,12.0
2026-07-21T22:42:06.153605+00:00,2,5,25,-20.0,-6.574,12.0,18.0,-0.5,12.0,60.0,-2.963,12.0
2026-07-21T22:42:07.681687+00:00,2,5,26,-20.0,-7.037,12.0,18.0,-1.0,12.0,60.0,-3.481,12.0
2026-07-21T22:42:10.014915+00:00,2,5,27,-20.0,-7.5,12.0,18.0,-1.5,12.0,60.0,-4.0,12.0
2026-07-21T22:42:12.499602+00:00,2,5,28,-20.0,-7.963,12.0,18.0,-2.0,12.0,60.0,-4.519,12.0
2026-07-21T22:42:14.667892+00:00,2,5,29,-20.0,-8.426,12.0,18.0,-2.5,12.0,60.0,-5.037,12.0
2026-07-21T22:42:17.032018+00:00,2,5,30,-20.0,-8.889,12.0,18.0,-3.0,12.0,60.0,-5.556,12.0
2026-07-21T22:42:19.473609+00:00,2,5,31,-20.0,-9.352,12.0,18.0,-3.5,12.0,60.0,-6.074,12.0
2026-07-21T22:42:21.673604+00:00,2,5,32,-20.0,-9.815,12.0,18.0,-4.0,12.0,60.0,-6.593,12.0
2026-07-21T22:42:23.244535+00:00,2,5,33,-20.0,-10.278,12.0,18.0,-4.5,12.0,60.0,-7.111,12.0
2026-07-21T22:42:25.514642+00:00,2,5,34,-20.0,-10.741,12.0,18.0,-5.0,12.0,60.0,-7.63,12.0
2026-07-21T22:42:27.021662+00:00,2,5,35,-20.0,-11.204,12.0,18.0,-5.5,12.0,60.0,-8.148,12.0
2026-07-21T22:42:28.551523+00:00,2,5,36,-20.0,-11.667,12.0,18.0,-6.0,12.0,60.0,-8.667,12.0
2026-07-21T22:42:30.845116+00:00,2,5,37,-20.0,-12.13,12.0,18.0,-6.5,12.0,60.0,-9.185,12.0
2026-07-21T22:42:32.305309+00:00,2,5,38,-20.0,-12.593,12.0,18.0,-7.0,12.0,60.0,-9.704,12.0
2026-07-21T22:42:33.998940+00:00,2,5,39,-20.0,-13.056,12.0,18.0,-7.5,12.0,60.0,-10.222,12.0
2026-07-21T22:42:35.441611+00:00,2,5,40,-20.0,-13.519,12.0,18.0,-8.0,12.0,60.0,-10.741,12.0
2026-07-21T22:42:37.775076+00:00,2,5,41,-20.0,-13.981,12.0,18.0,-8.5,12.0,60.0,-11.259,12.0
2026-07-21T22:42:40.146035+00:00,2,5,42,-20.0,-14.444,12.0,18.0,-9.0,12.0,60.0,-11.778,12.0
2026-07-21T22:42:42.389744+00:00,2,5,43,-20.0,-14.907,12.0,18.0,-9.5,12.0,60.0,-12.296,12.0
2026-07-21T22:42:43.849598+00:00,2,5,44,-20.0,-15.37,12.0,18.0,-10.0,12.0,60.0,-12.815,12.0
2026-07-21T22:42:47.101926+00:00,2,5,45,-20.0,-15.833,12.0,18.0,-10.5,12.0,60.0,-13.333,12.0
2026-07-21T22:42:49.387041+00:00,2,5,46,-20.0,-16.296,12.0,18.0,-11.0,12.0,60.0,-13.852,12.0
2026-07-21T22:42:50.865607+00:00,2,5,47,-20.0,-16.759,12.0,18.0,-11.5,12.0,60.0,-14.37,12.0
2026-07-21T22:42:52.569599+00:00,2,5,48,-20.0,-17.222,12.0,18.0,-12.0,12.0,60.0,-14.889,12.0
2026-07-21T22:42:56.682740+00:00,2,5,49,-20.0,-17.685,12.0,18.0,-12.5,12.0,60.0,-15.407,12.0
2026-07-21T22:42:58.267261+00:00,2,5,50,-20.0,-18.148,12.0,18.0,-13.0,12.0,60.0,-15.926,12.0
2026-07-21T22:43:00.498382+00:00,2,5,51,-20.0,-18.611,12.0,18.0,-13.5,12.0,60.0,-16.444,12.0
2026-07-21T22:43:03.526042+00:00,2,5,52,-20.0,-19.074,12.0,18.0,-14.0,12.0,60.0,-16.963,12.0
2026-07-21T22:43:06.611385+00:00,2,5,53,-20.0,-19.537,12.0,18.0,-14.5,12.0,60.0,-17.481,12.0
2026-07-21T22:43:09.065761+00:00,2,5,54,-20.0,-20.0,12.0,18.0,-15.0,12.0,60.0,-18.0,12.0
2026-07-21T22:43:10.572257+00:00,2,6,0,-20.0,-20.0,12.0,18.0,-15.0,12.0,60.0,-18.0,12.0
2026-07-21T22:43:12.878674+00:00,2,6,1,-20.093,-20.333,12.0,17.667,-15.426,12.0,59.352,-18.37,12.0
2026-07-21T22:43:14.319748+00:00,2,6,2,-20.185,-20.667,12.0,17.333,-15.852,12.0,58.704,-18.741,12.0
2026-07-21T22:43:17.419269+00:00,2,6,3,-20.278,-21.0,12.0,17.0,-16.278,12.0,58.056,-19.111,12.0
2026-07-21T22:43:19.693095+00:00,2,6,4,-20.37,-21.333,12.0,16.667,-16.704,12.0,57.407,-19.481,12.0
2026-07-21T22:43:22.088483+00:00,2,6,5,-20.463,-21.667,12.0,16.333,-17.13,12.0,56.759,-19.852,12.0
2026-07-21T22:43:23.535003+00:00,2,6,6,-20.556,-22.0,12.0,16.0,-17.556,12.0,56.111,-20.222,12.0
2026-07-21T22:43:25.871192+00:00,2,6,7,-20.648,-22.333,12.0,15.667,-17.981,12.0,55.463,-20.593,12.0
2026-07-21T22:43:27.373645+00:00,2,6,8,-20.741,-22.667,12.0,15.333,-18.407,12.0,54.815,-20.963,12.0
2026-07-21T22:43:28.783705+00:00,2,6,9,-20.833,-23.0,12.0,15.0,-18.833,12.0,54.167,-21.333,12.0
2026-07-21T22:43:31.885012+00:00,2,6,10,-20.926,-23.333,12.0,14.667,-19.259,12.0,53.519,-21.704,12.0
2026-07-21T22:43:34.956371+00:00,2,6,11,-21.019,-23.667,12.0,14.333,-19.685,12.0,52.87,-22.074,12.0
2026-07-21T22:43:36.642765+00:00,2,6,12,-21.111,-24.0,12.0,14.0,-20.111,12.0,52.222,-22.444,12.0
2026-07-21T22:43:38.237635+00:00,2,6,13,-21.204,-24.333,12.0,13.667,-20.537,12.0,51.574,-22.815,12.0
2026-07-21T22:43:39.610379+00:00,2,6,14,-21.296,-24.667,12.0,13.333,-20.963,12.0,50.926,-23.185,12.0
2026-07-21T22:43:41.153615+00:00,2,6,15,-21.389,-25.0,12.0,13.0,-21.389,12.0,50.278,-23.556,12.0
2026-07-21T22:43:44.446054+00:00,2,6,16,-21.481,-25.333,12.0,12.667,-21.815,12.0,49.63,-23.926,12.0
2026-07-21T22:43:46.736152+00:00,2,6,17,-21.574,-25.667,12.0,12.333,-22.241,12.0,48.981,-24.296,12.0
2026-07-21T22:43:49.022612+00:00,2,6,18,-21.667,-26.0,12.0,12.0,-22.667,12.0,48.333,-24.667,12.0
2026-07-21T22:43:51.262936+00:00,2,6,19,-21.759,-26.333,12.0,11.667,-23.093,12.0,47.685,-25.037,12.0
2026-07-21T22:43:52.683147+00:00,2,6,20,-21.852,-26.667,12.0,11.333,-23.519,12.0,47.037,-25.407,12.0
2026-07-21T22:43:54.866683+00:00,2,6,21,-21.944,-27.0,12.0,11.0,-23.944,12.0,46.389,-25.778,12.0
2026-07-21T22:43:57.195433+00:00,2,6,22,-22.037,-27.333,12.0,10.667,-24.37,12.0,45.741,-26.148,12.0
2026-07-21T22:44:00.458886+00:00,2,6,23,-22.13,-27.667,12.0,10.333,-24.796,12.0,45.093,-26.519,12.0
2026-07-21T22:44:01.891295+00:00,2,6,24,-22.222,-28.0,12.0,10.0,-25.222,12.0,44.444,-26.889,12.0
2026-07-21T22:44:04.242333+00:00,2,6,25,-22.315,-28.333,12.0,9.667,-25.648,12.0,43.796,-27.259,12.0
2026-07-21T22:44:07.465844+00:00,2,6,26,-22.407,-28.667,12.0,9.333,-26.074,12.0,43.148,-27.63,12.0
2026-07-21T22:44:08.898000+00:00,2,6,27,-22.5,-29.0,12.0,9.0,-26.5,12.0,42.5,-28.0,12.0
2026-07-21T22:44:11.299037+00:00,2,6,28,-22.593,-29.333,12.0,8.667,-26.926,12.0,41.852,-28.37,12.0
2026-07-21T22:44:12.873334+00:00,2,6,29,-22.685,-29.667,12.0,8.333,-27.352,12.0,41.204,-28.741,12.0
2026-07-21T22:44:15.193464+00:00,2,6,30,-22.778,-30.0,12.0,8.0,-27.778,12.0,40.556,-29.111,12.0
2026-07-21T22:44:18.481797+00:00,2,6,31,-22.87,-30.333,12.0,7.667,-28.204,12.0,39.907,-29.481,12.0
2026-07-21T22:44:20.763978+00:00,2,6,32,-22.963,-30.667,12.0,7.333,-28.63,12.0,39.259,-29.852,12.0
2026-07-21T22:44:22.917718+00:00,2,6,33,-23.056,-31.0,12.0,7.0,-29.056,12.0,38.611,-30.222,12.0
2026-07-21T22:44:25.932226+00:00,2,6,34,-23.148,-31.333,12.0,6.667,-29.481,12.0,37.963,-30.593,12.0
2026-07-21T22:44:28.374048+00:00,2,6,35,-23.241,-31.667,12.0,6.333,-29.907,12.0,37.315,-30.963,12.0
2026-07-21T22:44:31.538179+00:00,2,6,36,-23.333,-32.0,12.0,6.0,-30.333,12.0,36.667,-31.333,12.0
2026-07-21T22:44:34.698861+00:00,2,6,37,-23.426,-32.333,12.0,5.667,-30.759,12.0,36.019,-31.704,12.0
2026-07-21T22:44:36.975019+00:00,2,6,38,-23.519,-32.667,12.0,5.333,-31.185,12.0,35.37,-32.074,12.0
2026-07-21T22:44:39.309908+00:00,2,6,39,-23.611,-33.0,12.0,5.0,-31.611,12.0,34.722,-32.444,12.0
2026-07-21T22:44:40.805617+00:00,2,6,40,-23.704,-33.333,12.0,4.667,-32.037,12.0,34.074,-32.815,12.0
2026-07-21T22:44:42.260624+00:00,2,6,41,-23.796,-33.667,12.0,4.333,-32.463,12.0,33.426,-33.185,12.0
2026-07-21T22:44:45.309130+00:00,2,6,42,-23.889,-34.0,12.0,4.0,-32.889,12.0,32.778,-33.556,12.0
2026-07-21T22:44:46.813466+00:00,2,6,43,-23.981,-34.333,12.0,3.667,-33.315,12.0,32.13,-33.926,12.0
2026-07-21T22:44:48.259839+00:00,2,6,44,-24.074,-34.667,12.0,3.333,-33.741,12.0,31.481,-34.296,12.0
2026-07-21T22:44:49.708345+00:00,2,6,45,-24.167,-35.0,12.0,3.0,-34.167,12.0,30.833,-34.667,12.0
